config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
03091,test03091,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03092,test03092,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03093,test03093,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03094,test03094,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,4
03095,test03095,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,4
03096,test03096,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03097,test03097,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03098,test03098,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03099,test03099,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03100,test03100,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03101,test03101,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03102,test03102,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03103,test03103,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03104,test03104,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03105,test03105,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,1
03106,test03106,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,1
03107,test03107,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03108,test03108,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03109,test03109,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03110,test03110,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03111,test03111,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03112,test03112,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03113,test03113,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03114,test03114,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,4
03115,test03115,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03116,test03116,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03117,test03117,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03118,test03118,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03119,test03119,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03120,test03120,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03121,test03121,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03122,test03122,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03123,test03123,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03124,test03124,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03125,test03125,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03126,test03126,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03127,test03127,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03128,test03128,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03129,test03129,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03130,test03130,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03131,test03131,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03132,test03132,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03133,test03133,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03134,test03134,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03135,test03135,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03136,test03136,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03137,test03137,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03138,test03138,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03139,test03139,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,1
03140,test03140,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03141,test03141,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03142,test03142,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03143,test03143,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,1
03144,test03144,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,1
03145,test03145,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03146,test03146,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03147,test03147,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03148,test03148,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,4
03149,test03149,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03150,test03150,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03151,test03151,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03152,test03152,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03153,test03153,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,1
03154,test03154,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03155,test03155,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03156,test03156,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,1
03157,test03157,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03158,test03158,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03159,test03159,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03160,test03160,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,4
03161,test03161,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03162,test03162,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03163,test03163,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03164,test03164,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03165,test03165,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03166,test03166,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03167,test03167,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03168,test03168,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03169,test03169,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03170,test03170,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03171,test03171,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03172,test03172,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,4
03173,test03173,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03174,test03174,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03175,test03175,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03176,test03176,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03177,test03177,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03178,test03178,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03179,test03179,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03180,test03180,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03181,test03181,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03182,test03182,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03183,test03183,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03184,test03184,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03185,test03185,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,1
03186,test03186,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03187,test03187,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03188,test03188,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03189,test03189,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,4
03190,test03190,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03191,test03191,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,1
03192,test03192,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03193,test03193,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03194,test03194,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03195,test03195,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03196,test03196,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03197,test03197,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03198,test03198,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03199,test03199,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03200,test03200,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03201,test03201,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03202,test03202,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03203,test03203,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03204,test03204,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,1
03205,test03205,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03206,test03206,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03207,test03207,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03208,test03208,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03209,test03209,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03210,test03210,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03211,test03211,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03212,test03212,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03213,test03213,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03214,test03214,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03215,test03215,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03216,test03216,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,1
03217,test03217,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03218,test03218,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03219,test03219,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03220,test03220,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03221,test03221,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03222,test03222,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
03223,test03223,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03224,test03224,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03225,test03225,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,4
03226,test03226,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,4
03227,test03227,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03228,test03228,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03229,test03229,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03230,test03230,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03231,test03231,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03232,test03232,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03233,test03233,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03234,test03234,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03235,test03235,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03236,test03236,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03237,test03237,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03238,test03238,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03239,test03239,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
03240,test03240,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03241,test03241,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03242,test03242,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03243,test03243,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03244,test03244,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,1
03245,test03245,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03246,test03246,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03247,test03247,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,4
03248,test03248,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03249,test03249,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03250,test03250,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03251,test03251,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03252,test03252,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03253,test03253,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03254,test03254,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03255,test03255,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03256,test03256,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03257,test03257,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03258,test03258,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03259,test03259,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03260,test03260,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03261,test03261,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03262,test03262,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03263,test03263,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03264,test03264,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03265,test03265,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03266,test03266,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03267,test03267,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03268,test03268,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03269,test03269,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03270,test03270,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03271,test03271,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03272,test03272,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03273,test03273,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03274,test03274,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,4
03275,test03275,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03276,test03276,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03277,test03277,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03278,test03278,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03279,test03279,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03280,test03280,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03281,test03281,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03282,test03282,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03283,test03283,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
03284,test03284,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03285,test03285,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03286,test03286,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03287,test03287,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03288,test03288,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,1
03289,test03289,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03290,test03290,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03291,test03291,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03292,test03292,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03293,test03293,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03294,test03294,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03295,test03295,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03296,test03296,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03297,test03297,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03298,test03298,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03299,test03299,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03300,test03300,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03301,test03301,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,4
03302,test03302,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03303,test03303,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03304,test03304,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03305,test03305,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03306,test03306,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03307,test03307,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03308,test03308,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03309,test03309,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03310,test03310,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03311,test03311,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,1
03312,test03312,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
03313,test03313,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03314,test03314,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03315,test03315,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03316,test03316,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03317,test03317,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03318,test03318,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,4
03319,test03319,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03320,test03320,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03321,test03321,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03322,test03322,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03323,test03323,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03324,test03324,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,1
03325,test03325,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03326,test03326,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03327,test03327,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03328,test03328,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03329,test03329,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,1
03330,test03330,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03331,test03331,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03332,test03332,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03333,test03333,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03334,test03334,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03335,test03335,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03336,test03336,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03337,test03337,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03338,test03338,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03339,test03339,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03340,test03340,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,1
03341,test03341,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,4
03342,test03342,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03343,test03343,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,4
03344,test03344,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03345,test03345,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03346,test03346,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03347,test03347,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03348,test03348,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03349,test03349,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03350,test03350,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03351,test03351,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03352,test03352,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03353,test03353,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03354,test03354,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03355,test03355,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03356,test03356,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,1
03357,test03357,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,1
03358,test03358,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,4
03359,test03359,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03360,test03360,POSIX,100K,1M,16,16,1,0,1M,0,0,1M,1
03361,test03361,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03362,test03362,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,4
03363,test03363,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03364,test03364,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,1
03365,test03365,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03366,test03366,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03367,test03367,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03368,test03368,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03369,test03369,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,4
03370,test03370,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03371,test03371,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
03372,test03372,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03373,test03373,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03374,test03374,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03375,test03375,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03376,test03376,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
03377,test03377,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03378,test03378,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03379,test03379,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03380,test03380,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
03381,test03381,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03382,test03382,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03383,test03383,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03384,test03384,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03385,test03385,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03386,test03386,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
03387,test03387,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03388,test03388,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03389,test03389,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03390,test03390,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03391,test03391,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03392,test03392,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03393,test03393,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,1
03394,test03394,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,1
03395,test03395,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03396,test03396,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,1
03397,test03397,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03398,test03398,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,4
03399,test03399,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03400,test03400,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,4
03401,test03401,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03402,test03402,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,4
03403,test03403,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03404,test03404,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03405,test03405,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,4
03406,test03406,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03407,test03407,MPIIO,64K,1M,16,16,1,0,4K,0,0,4M,1
03408,test03408,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
03409,test03409,MPIIO,64K,1M,16,16,1,0,4K,0,0,1M,1
03410,test03410,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03411,test03411,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03412,test03412,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
03413,test03413,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03414,test03414,POSIX,100K,1M,16,16,1,0,4K,0,0,4M,4
03415,test03415,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,1
03416,test03416,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03417,test03417,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03418,test03418,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,4
03419,test03419,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03420,test03420,MPIIO,10K,1M,16,16,1,0,1M,0,0,1M,1
03421,test03421,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
03422,test03422,POSIX,10K,1M,16,16,1,0,4K,0,0,1M,1
03423,test03423,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,4
03424,test03424,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03425,test03425,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03426,test03426,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03427,test03427,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,4
03428,test03428,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,4
03429,test03429,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,4
03430,test03430,MPIIO,10K,1M,16,16,1,0,4K,0,0,4M,1
03431,test03431,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,4
03432,test03432,POSIX,100K,1M,16,16,1,0,1M,0,0,4M,1
03433,test03433,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03434,test03434,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03435,test03435,MPIIO,100K,1M,16,16,1,0,4K,0,0,4M,1
03436,test03436,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,4
03437,test03437,MPIIO,100K,1M,16,16,1,0,4K,0,0,1M,4
03438,test03438,MPIIO,10K,1M,16,16,1,0,1M,0,0,4M,1
03439,test03439,MPIIO,64K,1M,16,16,1,0,1M,0,0,1M,1
03440,test03440,POSIX,10K,1M,16,16,1,0,1M,0,0,1M,4
03441,test03441,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,4
03442,test03442,POSIX,10K,1M,16,16,1,0,4K,0,0,4M,1
03443,test03443,MPIIO,10K,1M,16,16,1,0,4K,0,0,1M,1
03444,test03444,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,1
03445,test03445,MPIIO,100K,1M,16,16,1,0,1M,0,0,1M,4
03446,test03446,POSIX,10K,1M,16,16,1,0,1M,0,0,4M,4
03447,test03447,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
03448,test03448,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
03449,test03449,MPIIO,100K,1M,16,16,1,0,1M,0,0,4M,1
03450,test03450,POSIX,100K,1M,16,16,1,0,4K,0,0,1M,4
